title,main_genre,belongs_to_collection,budget,revenue,production_companies,vote_average,popularity,runtime,cast_size,crew_size,cast_tr_rev,director_tr_rev,production_company_tr_roi,English,title_length,rel_month,rel_year
Badlapur,Crime,False,3.7,11.48,2.0,6.8,1.493061,128.0,11,21,82.135151,0.0,1.0,False,8,February,2015
Hot Tub Time Machine 2,Comedy,True,14.0,12.314651,3.0,5.0,6.575392999999999,93.0,24,72,283.99535,152.079955,2.9833781643680655,True,18,February,2015
Focus,Romance,False,50.1,153.962963,3.0,6.7,10.035362,105.0,37,48,6856.903096,153.50323199999997,1.0,True,5,February,2015
The Second Best Exotic Marigold Hotel,Drama,True,10.0,85.978266,3.0,6.3,5.204473999999999,122.0,14,4,4009.26734,544.399537,3.8603529992019654,True,32,February,2015
Chappie,Crime,False,49.0,104.399548,8.0,6.6,30.206365,120.0,45,50,1719.3889059999997,496.96031100000005,2.4625328502172246,True,7,March,2015
Unfinished Business,Comedy,False,35.0,14.431253,4.0,5.0,10.24952,91.0,16,5,3338.359308,51.164106000000004,1.8873424183864917,True,18,March,2015
Run All Night,Action,False,50.0,71.561644,3.0,6.3,16.838145,114.0,18,60,6464.261001,463.95836899999995,2.263578596858639,True,11,March,2015
Cinderella,Romance,False,95.0,543.514353,4.0,6.7,19.801128,105.0,78,80,3145.762047,650.5410280000001,2.9624591695754754,True,10,March,2015
Child 44,Crime,False,50.0,3.32433,3.0,6.1,17.608346,137.0,24,64,5237.043226,208.076205,3.9474287505502446,True,7,March,2015
Home,Fantasy,False,135.0,368.871007,2.0,6.8,13.422713,94.0,11,35,1798.568432,26.28832,3.247482187589291,True,4,March,2015
Insurgent,Adventure,True,110.0,295.238201,4.0,6.2,27.887186,119.0,24,71,4251.297893,457.93055300000003,3.820884184399799,True,9,March,2015
Danny Collins,Comedy,False,10.0,10.835752,2.0,6.6,16.903373000000002,107.0,9,3,3917.627327,0.0,1.0,True,12,March,2015
Get Hard,Comedy,False,40.0,111.811453,2.0,5.9,8.178015,100.0,31,28,2743.843301,0.0,2.511647962197282,True,7,March,2015
Dark Places,Drama,False,20.0,0.208588,8.0,5.7,9.188583,113.0,27,42,2968.652599,17.511906,1.0,True,10,March,2015
Furious 7,Action,True,190.0,1506.24936,10.0,7.3,27.275687,137.0,52,98,8900.988769,558.1128260000003,2.9778652948749897,True,8,April,2015
Wolf Warrior,Adventure,True,12.0,80.0,3.0,5.8,2.1627810000000003,90.0,8,8,0.0,0.0,1.0,False,11,April,2015
While We're Young,Comedy,False,10.0,7.587485000000001,2.0,5.8,9.42755,97.0,20,14,7871.922565000001,22.040414,2.7197678258849045,True,15,April,2015
Lost River,Fantasy,False,2.0,0.045431,3.0,5.8,6.640704,95.0,38,37,1378.35365,0.0,3.200043689320388,True,9,April,2015
The Longest Ride,Drama,False,34.0,63.013281000000006,2.0,7.3,10.264416,128.0,19,28,87.098679,114.948182,2.988914538617886,True,14,April,2015
Woman in Gold,Drama,False,11.0,61.619773,2.0,7.3,11.61,120.0,33,31,2868.4377849999996,35.057696,2.356051516073636,True,11,April,2015
The Age of Adaline,Fantasy,False,25.0,65.663276,3.0,7.4,10.542026,112.0,35,22,7158.652152,3.094813000000002,1.8204197410334346,True,15,April,2015
Paul Blart: Mall Cop 2,Action,True,38.0,107.597242,6.0,5.0,17.02038,94.0,51,25,1367.294638,439.85116999999997,2.4610993630600073,True,18,April,2015
Dragon Ball Z: Resurrection 'F',Action,True,5.0,61.76819,2.0,6.8,11.350372,93.0,11,3,50.353002,0.0,1.0,False,27,April,2015
Avengers: Age of Ultron,Action,True,280.0,1405.403694,3.0,7.3,37.37942,141.0,72,74,9952.581983999999,1558.427377,4.186113615457115,True,20,April,2015
Little Boy,Comedy,False,20.0,6.485961,2.0,7.0,11.946728,106.0,81,40,366.385267,0.0,1.0,True,9,April,2015
The Dawns Here Are Quiet,Drama,False,3.3,5.249225,3.0,6.5,4.445867,120.0,34,5,22.302208000000004,0.0,1.0,False,20,April,2015
Gabbar Is Back,Drama,False,11.0,41.0,1.0,7.0,1.812728,128.0,10,6,277.506088,0.0,1.0,False,12,May,2015
Spy,Action,False,65.0,235.666219,3.0,6.9,13.257467000000002,120.0,51,75,4094.324366,447.057703,3.238795052705666,True,3,May,2015
Pitch Perfect 2,Comedy,True,29.0,287.506194,3.0,6.8,15.862632,115.0,122,32,878.6474249999999,0.0,3.0539380791647806,True,13,May,2015
Piku,Drama,False,5.5,22.159216,3.0,6.8,2.942711,123.0,4,7,905.87851,6.5,1.0,False,4,May,2015
Maggie,Horror,False,4.0,0.187112,7.0,5.2,12.020933,95.0,26,72,4835.6498,0.0,4.692485399550917,True,6,May,2015
Hot Pursuit,Action,False,35.0,51.680201,4.0,5.4,6.90658,87.0,114,18,1838.8637170000002,633.692923,2.6151661663922927,True,10,May,2015
Standing Tall,Drama,False,5.0,0.026144,2.0,7.3,4.2066550000000005,119.0,9,8,82.032379,0.0,1.0,False,12,May,2015
Mad Max: Fury Road,Action,True,150.0,378.85834,3.0,7.3,29.36178,120.0,60,76,2644.67026,835.757883,2.3504486703928045,True,15,May,2015
Bombay Velvet,Crime,False,18.0,1.5,2.0,5.4,1.377993,151.0,10,31,249.464874,4.1,1.0,False,12,May,2015
Louder Than Bombs,Drama,False,11.0,0.161789,3.0,6.7,12.293202,109.0,15,17,1995.5301140000001,0.0,0.13688084564055442,True,15,May,2015
Tomorrowland,Adventure,False,190.0,209.154322,3.0,6.2,22.296076,130.0,52,93,4149.548723,1349.314777,2.9887679069444504,True,12,May,2015
Youth,Comedy,False,13.36,2.0,4.0,6.7,8.717661,118.0,34,7,7748.8094200000005,31.42243,0.5263217727286432,False,5,May,2015
Poltergeist,Horror,False,35.0,95.437994,4.0,5.0,15.968492,93.0,13,63,584.237993,158.044054,7.004178411214953,True,11,May,2015
Embrace of the Serpent,Adventure,False,1.4,1.320005,7.0,7.8,5.061041,125.0,7,31,0.0,0.0,1.0,False,19,May,2015
San Andreas,Action,False,110.0,470.490832,4.0,6.0,20.547925,114.0,45,82,6234.611804,468.17652400000003,2.6077133926242055,True,10,May,2015
Aloha,Drama,False,37.0,26.250020000000006,2.0,5.2,8.451297,105.0,17,81,6984.011435000001,734.9509390000001,2.6234813099943532,True,5,May,2015
Premam,Comedy,False,6.2,11.0,1.0,6.4,0.81609,165.0,19,8,2.8000000000000007,0.0,1.0,False,6,May,2015
Manglehorn,Drama,False,4.0,0.143101,1.0,5.2,4.69699,97.0,12,29,3007.503578,165.61213700000002,2.0446450545454544,True,10,June,2015
Entourage,Comedy,False,30.0,49.263404,2.0,6.2,14.013413,104.0,47,25,389.050783,0.0,3.3312746577982844,True,9,June,2015
Insidious: Chapter 3,Drama,True,10.0,104.303851,1.0,6.3,10.098792,97.0,28,54,461.02366400000005,0.0,1.0442033104395605,True,18,June,2015
Dil Dhadakne Do,Drama,False,13.0,22.0,3.0,6.7,2.337434,170.0,9,8,550.442828,0.0,0.39252229232635677,False,13,June,2015
Jurassic World,Action,True,150.0,1513.52881,5.0,6.5,32.790475,124.0,28,435,2402.61189,4.007792000000109,3.7755512499393156,True,13,June,2015
Inside Out,Drama,False,175.0,857.611174,2.0,7.9,23.985587,94.0,65,50,205.2637830000001,1297.9153380000002,2.953432912778475,True,9,June,2015
Southpaw,Action,False,30.0,91.709827,2.0,7.3,12.370126,123.0,25,39,4802.43397,891.87115,2.7139535599999998,True,8,June,2015
Minions,Family,True,74.0,1156.730962,2.0,6.4,547.4882980000001,91.0,17,12,4984.857618,348.84031600000003,3.0699927054089184,True,7,June,2015
Mustang,Drama,False,1.3,0.25,14.0,8.0,6.49255,97.0,14,21,0.0,0.0,1.0,False,7,June,2015
Paper Towns,Drama,False,12.0,85.5123,1.0,6.1,9.662731,109.0,25,13,307.171465,3.3250380000000064,2.9155118517110266,True,10,June,2015
Terminator Genisys,Science Fiction,True,155.0,440.603537,3.0,5.8,30.188198,126.0,32,144,4703.6681180000005,644.5714019999998,2.981297398595897,True,17,June,2015
Ted 2,Comedy,True,68.0,217.022588,5.0,6.2,42.061481,115.0,105,76,6098.731186,549.368315,3.1445622329479948,True,4,June,2015
Max,Adventure,True,20.0,43.967255,4.0,6.8,7.987747,111.0,34,15,559.361635,215.23048300000002,4.0680396000000005,True,3,June,2015
Knock Knock,Drama,False,2.5,6.341684,6.0,4.9,11.898793,99.0,9,34,3674.241081,153.585294,1.0,True,10,June,2015
Strangerland,Drama,False,10.0,0.017472,1.0,5.1,5.975657,111.0,10,13,3181.494439,0.0,1.9084504915254235,True,12,July,2015
Magic Mike XXL,Comedy,True,14.8,122.513057,2.0,6.2,8.76993,115.0,54,21,1881.010288,0.0,3.317254698461331,True,12,July,2015
Love,Drama,False,3.0,0.249083,5.0,5.2,2.328321,134.0,9,5,0.0,0.7550410000000001,0.989527028354669,True,4,July,2015
Monkey King: Hero Is Back,Fantasy,False,10.0,150.0,2.0,7.5,3.759301,89.0,9,2,0.0,0.0,1.0,False,21,July,2015
Self/less,Science Fiction,False,26.0,30.523226,2.0,6.3,25.301568,116.0,43,49,3848.0067639999997,517.747847,1.7775626187050362,True,9,July,2015
Baahubali: The Beginning,Action,True,40.0,100.0,1.0,7.5,11.80967,159.0,16,28,41.099559,19.450000000000003,1.0,False,22,July,2015
Ricki and the Flash,Comedy,False,18.0,41.325328000000006,3.0,5.6,16.778945999999998,100.0,76,4,3940.1766380000004,610.464256,1.0,True,16,July,2015
Ant-Man,Science Fiction,True,130.0,519.311965,1.0,7.0,26.882388,117.0,65,165,3748.737908,541.7388,4.360082207307979,True,7,July,2015
Equals,Drama,False,16.0,2.084628,5.0,5.9,19.803969,101.0,13,37,6168.883773,3.5573529999999995,1.7943434517015417,True,6,July,2015
Monster Hunt,Action,False,40.0,385.284817,1.0,5.7,5.361771,111.0,17,3,0.1541199999999776,0.0,3.242253263157895,False,11,July,2015
Horoscope for Good Luck,Comedy,False,2.8,0.964206,1.0,5.0,0.502326,95.0,9,2,4.8036650000000005,0.0,0.7485389368355222,False,20,July,2015
Pixels,Action,False,88.0,243.63709100000003,2.0,5.6,21.14796,105.0,72,40,4681.258083,3623.199778,2.4623357720178816,True,6,July,2015
Bajrangi Bhaijaan,Adventure,False,14.0,98.0,4.0,7.7,6.31224,163.0,8,10,195.750152,0.0,0.9139297848244623,False,16,July,2015
Trainwreck,Comedy,False,35.0,140.795793,4.0,5.9,17.310647,125.0,34,22,778.2759269999999,478.04352299999994,3.1448169374510506,True,10,July,2015
Irrational Man,Mystery,False,11.0,27.391084000000006,3.0,6.3,6.862812,95.0,39,18,4458.049876,922.8162570000001,1.647428361182519,True,13,July,2015
Mission: Impossible - Rogue Nation,Action,True,150.0,682.3301389999998,7.0,7.1,17.836882,131.0,75,112,9532.632967,237.46599600000002,2.9797950931983124,True,30,July,2015
The Vatican Tapes,Thriller,False,13.0,1.784763,4.0,4.6,5.149301,91.0,9,20,824.8086629999999,0.0,1.84419883539823,True,15,July,2015
Vacation,Comedy,True,31.0,104.384188,3.0,6.1,11.33038,99.0,45,39,1469.1339870000002,0.0,2.649135114166003,True,8,July,2015
The Little Prince,Adventure,False,64.0,97.57125,6.0,7.6,11.376954,92.0,20,7,5460.1649290000005,631.74456,0.32908317948717947,True,15,July,2015
The Gift,Thriller,False,5.0,58.978653,5.0,6.7,8.585856,108.0,19,44,2182.108705,0.0,55.77630548354934,True,7,July,2015
Momentum,Action,False,20.0,0.133332,3.0,5.9,7.895442,96.0,39,36,4691.527518,0.0,2.5366736,True,8,August,2015
Goosebumps,Adventure,False,58.0,158.16278799999995,7.0,6.2,12.365292,103.0,54,26,2737.9842519999997,237.38272399999997,2.464685073661168,True,10,August,2015
Fantastic Four,Action,False,120.0,167.977596,7.0,4.4,17.246484,100.0,28,119,367.664958,145.0,3.241910920388007,True,13,August,2015
The 33,Drama,False,25.0,24.902723,4.0,6.0,8.383246,120.0,26,26,2098.484881,23.311391,2.200479064626235,True,5,August,2015
The Diary of a Teenage Girl,Drama,False,2.0,1.477002,3.0,6.8,14.986654,98.0,22,27,2414.575139,0.0,1.0,True,22,August,2015
Straight Outta Compton,Drama,False,28.0,201.634991,6.0,7.7,21.183077,147.0,60,30,0.0,556.692424,2.653191281999422,True,20,August,2015
The Man from U.N.C.L.E.,Comedy,False,75.0,108.145109,4.0,7.1,14.656875,116.0,27,105,1019.3038899999999,972.43678,0.7007642916666668,True,20,August,2015
Macbeth,Other,False,15.0,12.601706,6.0,6.4,12.493466,113.0,31,70,2206.086004,0.008452000000000126,0.7234056465899026,True,7,August,2015
American Ultra,Comedy,False,28.0,27.139524,7.0,6.0,9.534828,96.0,58,72,5729.188485999999,100.0,4.6680696465641836,True,13,August,2015
Sinister 2,Horror,True,10.0,52.882018,7.0,5.5,17.602928,97.0,22,71,130.577558,0.0,5.4345585944700465,True,9,August,2015
Loham,Action,False,1.050255,2.250547,2.0,4.4,0.633653,129.0,32,7,69.13,0.0,1.0,False,5,August,2015
Hitman: Agent 47,Action,True,35.0,81.96745,11.0,5.5,10.721799,96.0,50,59,864.205266,0.0,3.890581395,True,14,August,2015
We Are Your Friends,Drama,False,6.0,11.12209,1.0,6.3,9.023686,96.0,29,7,1208.5930850000002,0.0,3.1718921777777775,True,16,August,2015
No Escape,Action,False,5.0,54.418872,3.0,6.7,14.13262,103.0,23,45,6999.70673,114.53859400000002,3.1004409247648903,True,8,August,2015
The Assassin,Action,False,15.0,0.632542,6.0,6.6,6.294815,105.0,16,24,171.79193899999999,0.0,0.32906722624637735,False,11,August,2015
Capture the Flag,Comedy,False,14.0,8.30669,2.0,5.7,6.3456790000000005,94.0,4,4,0.0,23.0,1.0,False,14,August,2015
The Wave,Action,False,5.904067,12.975143,2.0,6.5,6.9823020000000025,104.0,12,49,16.8,0.0,0.5725146153846152,False,7,August,2015
War Room,Drama,False,3.0,67.79011700000001,3.0,6.9,5.384163,120.0,12,6,0.0,78.156869,0.0,True,7,August,2015
A Walk in the Woods,Adventure,False,8.0,35.991087,2.0,5.7,12.019571,104.0,29,43,4196.149221,312.22275199999996,3.1336557326203205,True,15,September,2015
The Transporter Refueled,Thriller,True,25.0,72.62966999999998,1.0,5.3,11.007319,96.0,27,42,11.277567000000005,68.896829,0.47565810211977966,True,22,September,2015
Black Mass,Crime,False,53.0,98.837872,7.0,6.3,10.61072,122.0,65,79,8723.347215,54.862438,1.0,True,9,September,2015
Legend,Crime,False,25.0,42.972994,3.0,6.7,11.187833,131.0,40,49,986.5774600000001,385.694613,3.064283156462585,True,6,September,2015
Maze Runner: The Scorch Trials,Action,True,61.0,311.256926,3.0,6.5,41.225769,132.0,37,99,696.7406369999999,348.31986099999995,0.025015076923077337,True,26,September,2015
Everest,Adventure,False,55.0,203.427584,6.0,6.7,10.758754,121.0,36,113,4836.506236,195.09550000000004,3.1472617028900007,True,7,September,2015
The Visit,Horror,False,5.0,98.450062,2.0,6.0,15.021057999999998,94.0,22,26,286.708903,2353.904868,33.81895406889665,True,8,September,2015
90 Minutes in Heaven,Drama,False,5.0,4.842699,2.0,5.4,4.222496,121.0,16,3,2376.5587189999997,11.208229,6.875197714285714,True,17,September,2015
Eye in the Sky,Drama,False,13.0,18.704595,3.0,7.2,10.564701,102.0,33,48,1412.218815,533.228696,0.0,True,11,September,2015
The Perfect Guy,Drama,False,12.0,60.273173,1.0,5.6,7.607052,100.0,36,21,880.5533350000001,0.018641999999999825,1.740641677514793,True,13,September,2015
Our Brand Is Crisis,Comedy,False,28.0,7.002261,2.0,5.8,12.158176,108.0,14,16,5920.151469,165.755238,3.570139111111111,True,16,September,2015
Beasts of No Nation,Drama,False,6.0,9.0777,3.0,7.6,11.732546,137.0,19,23,656.973963,39.812383000000004,2.2966920684931513,True,16,September,2015
Hardcore Henry,Action,False,10.0,14.33379,3.0,6.2,14.544852,97.0,13,62,1378.3197569999998,0.0,5.216902173913044,True,13,September,2015
Truth,Drama,False,9.6,2.541554,3.0,6.5,6.1337449999999984,121.0,42,4,5311.969111,0.0,1.0,True,5,September,2015
Pawn Sacrifice,Thriller,False,19.0,5.578519,2.0,6.7,7.399209,115.0,67,8,3931.1549559999994,1225.3154120000002,1.0,True,13,September,2015
Orleans,Drama,False,2.5,0.302,1.0,6.0,0.192475,106.0,4,2,4.037782,0.0,0.7348627673716012,False,7,September,2015
Sicario,Action,False,30.0,84.025816,3.0,7.2,19.511221,121.0,41,63,3909.6645409999996,132.627251,4.536823383601572,True,7,September,2015
Captive,Crime,False,2.0,2.801508,5.0,5.6,5.396271,97.0,23,48,336.047861,30.0,1.0,True,7,September,2015
Stonewall,Drama,False,13.5,0.187674,2.0,5.2,3.531089,129.0,17,4,355.868852,3408.532987,2.313520832764505,True,9,September,2015
Hotel Transylvania 2,Animation,True,80.0,473.226958,2.0,6.7,11.760218,89.0,22,9,4213.458288,358.375603,2.466004315170048,True,18,September,2015
Pan,Adventure,False,150.0,128.38832,4.0,5.9,11.30428,111.0,19,22,4972.567323,414.84539399999994,3.3374839798236215,True,3,September,2015
The Intern,Comedy,False,35.0,194.564672,2.0,7.1,15.651704999999998,121.0,25,23,9719.914279999999,1054.1128,1.0,True,9,September,2015
The Martian,Drama,False,108.0,630.1618900000002,6.0,7.6,25.62993,141.0,51,105,8036.06256,3054.987107,3.2149199379290465,True,10,September,2015
The Walk,Adventure,False,35.0,61.18194200000001,3.0,6.9,9.425787,123.0,65,47,2888.686651,3957.531577,2.427206141057388,True,7,September,2015
The Dressmaker,Drama,False,11.93,18.34,5.0,6.9,7.956860000000002,118.0,16,39,5796.200586,24.098798,0.07853490105400905,True,13,October,2015
Freeheld,Romance,False,7.0,0.573335,3.0,7.1,4.955317,103.0,29,4,6794.995440999999,35.790053,1.7134210104384133,True,8,October,2015
Burnt,Drama,False,20.0,36.606743,3.0,6.3,8.066726,100.0,27,24,3872.944736000001,79.07151400000001,1.6670899269776878,True,5,October,2015
Look Who's Back,Comedy,False,3.196621,25.513752,1.0,6.8,6.704659,116.0,13,2,0.0,0.0,2.0131491695904935,False,13,October,2015
The Lobster,Thriller,False,4.0,15.656193,17.0,6.7,11.223033,118.0,22,46,4308.293927,0.11019699999999943,2.38335388429752,True,10,October,2015
Steve Jobs,Drama,False,30.0,34.441873,6.0,6.8,16.224866,122.0,19,64,7044.089083999999,719.734833,3.149664208331183,True,9,October,2015
Crimson Peak,Mystery,False,55.0,74.679822,1.0,6.4,13.492684,119.0,16,73,4038.7269589999996,937.517724,3.095743926215763,True,11,October,2015
Secret in Their Eyes,Crime,False,19.5,34.85499,8.0,6.2,6.79115,111.0,11,9,7724.9766500000005,36.176016000000004,3.7659770298850574,True,17,October,2015
Bridge of Spies,Thriller,False,40.0,165.478348,8.0,7.2,13.707888,141.0,66,92,8303.526910999999,8907.797485,2.98188788249694,True,13,October,2015
Woodlawn,Drama,False,12.0,14.394097,1.0,6.8,3.216606,123.0,46,4,2217.320675,5.355846999999999,1.7030668487394958,True,8,October,2015
Suffragette,Drama,False,14.0,16.00242,3.0,7.1,8.093442,106.0,22,57,5369.386093000001,0.0,1.0,True,11,October,2015
Room,Drama,False,6.0,35.401758,8.0,8.1,12.443291,117.0,24,24,786.2331220000001,0.6451860000000025,0.3511833342461251,True,4,October,2015
Brooklyn,Drama,False,11.0,62.076141,4.0,7.2,7.991613,111.0,46,72,442.747476,11.807097000000006,1.0,True,8,October,2015
Paranormal Activity: The Ghost Dimension,Horror,True,10.0,78.096553,2.0,5.0,9.185701,88.0,13,53,0.0,0.0,2.996072101420144,True,36,October,2015
The Last Witch Hunter,Fantasy,False,90.0,146.93691,7.0,5.7,13.412445000000002,106.0,22,92,8659.571082999999,174.22562600000003,3.7447877669190452,True,18,October,2015
Rock the Kasbah,Comedy,False,15.0,3.020664,4.0,5.2,10.394389,100.0,40,8,8181.840842000001,1229.6278240000001,0.196040873015873,True,13,October,2015
Jem and the Holograms,Drama,False,5.0,2.333684,4.0,5.4,5.3941120000000025,119.0,35,54,104.303851,780.426741,3.1449186650843637,True,18,October,2015
Scouts Guide to the Zombie Apocalypse,Comedy,False,15.0,14.860766,4.0,6.2,20.683405,93.0,17,17,23.953167000000008,86.362372,2.9993987624552045,True,32,October,2015
Spectre,Action,True,245.0,880.674609,3.0,6.3,24.926577,148.0,83,155,4924.90367,1832.8741999999997,2.4897720176005462,True,7,October,2015
Trumbo,Drama,False,15.0,8.235661,3.0,7.3,7.358726,124.0,21,18,2305.086484,1722.550236,1.0,True,6,October,2015
The Peanuts Movie,Animation,False,99.0,246.233113,2.0,6.5,12.338346,88.0,14,16,0.0,877.244782,6.222464774091627,True,15,November,2015
Spotlight,Drama,False,20.0,88.346473,5.0,7.8,14.63239,128.0,74,98,8151.980380999999,28.568709,3.14386081165808,True,9,November,2015
Victor Frankenstein,Drama,False,40.0,34.227298,4.0,5.6,9.447808,109.0,16,83,9687.716316,114.77543700000001,3.249019255328116,True,18,November,2015
Prem Ratan Dhan Payo,Drama,False,23.4,67.0,2.0,5.6,2.864948,174.0,8,7,246.250144,26.900000000000006,1.0,False,17,November,2015
Love the Coopers,Comedy,False,17.0,42.426912,3.0,5.4,5.660648999999999,107.0,15,3,5773.503602000001,92.54241800000001,2.116775536252766,True,14,November,2015
Concussion,Drama,False,35.0,50.36379,6.0,7.0,7.739783,123.0,72,69,9278.417612999998,0.6536510000000035,2.512610311603689,True,10,November,2015
By the Sea,Drama,False,10.0,3.727746,3.0,5.4,12.61223,122.0,20,51,11471.648704000001,163.746814,2.998147043478261,True,8,November,2015
Katyar Kaljat Ghusali,Music,False,1.5,4.4,,9.0,0.446454,162.0,7,1,0.0,0.0,1.0,False,19,November,2015
Heist,Crime,False,8.9,4.1,4.0,5.6,8.476315,93.0,37,38,5534.246792999999,0.0,4.41409025,True,5,November,2015
The Lady in the Van,Comedy,False,6.0,41.387687,2.0,6.0,5.799373,104.0,37,3,821.197242,77.50876600000001,2.567183907806696,True,15,November,2015
The Good Dinosaur,Adventure,False,175.0,331.926147,2.0,6.6,12.319595,93.0,19,11,247.14660000000003,0.0,2.9864307902736145,True,15,November,2015
